"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6231","openSauceDemo","Surefire suite","Tue Sep 23 03:29:45 UTC 2025","passed","Tue Sep 23 03:29:51 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","99","verifySauceDemo","Surefire suite","Tue Sep 23 03:29:51 UTC 2025","passed","Tue Sep 23 03:29:51 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
