"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1447","openSauceDemo","Surefire suite","2026-09-19","passed","2026-09-19","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","61","verifySauceDemo","Surefire suite","2026-09-19","passed","2026-09-19","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
