"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6463","verifySauceDemo","Surefire suite","Sat May 17 03:37:47 GMT 2025","passed","Sat May 17 03:37:54 GMT 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","99","openSauceDemo","Surefire suite","Sat May 17 03:37:54 GMT 2025","passed","Sat May 17 03:37:54 GMT 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
