"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7993","verifySauceDemo","Surefire suite","Mon Nov 17 03:48:49 UTC 2025","passed","Mon Nov 17 03:48:57 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","102","openSauceDemo","Surefire suite","Mon Nov 17 03:48:57 UTC 2025","passed","Mon Nov 17 03:48:57 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
