"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","90","verifySauceDemo","Surefire suite","Sat Sep 13 03:20:42 UTC 2025","passed","Sat Sep 13 03:20:42 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","6456","openSauceDemo","Surefire suite","Sat Sep 13 03:20:35 UTC 2025","passed","Sat Sep 13 03:20:42 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
