"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1960","openSauceDemo","Surefire suite","2026-09-03","passed","2026-09-03","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","110","verifySauceDemo","Surefire suite","2026-09-03","passed","2026-09-03","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
