"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","124","verifySauceDemo","Surefire suite","Sat Mar 14 04:42:27 UTC 2026","passed","Sat Mar 14 04:42:27 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","5540","openSauceDemo","Surefire suite","Sat Mar 14 04:42:21 UTC 2026","passed","Sat Mar 14 04:42:27 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
