"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","88","openSauceDemo","Surefire suite","Mon Nov 24 03:56:07 UTC 2025","passed","Mon Nov 24 03:56:07 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","6759","verifySauceDemo","Surefire suite","Mon Nov 24 03:56:00 UTC 2025","passed","Mon Nov 24 03:56:07 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
