"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2591","verifySauceDemo","Surefire suite","Wed Nov 12 03:44:11 UTC 2025","passed","Wed Nov 12 03:44:14 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","104","openSauceDemo","Surefire suite","Wed Nov 12 03:44:14 UTC 2025","passed","Wed Nov 12 03:44:14 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
