"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1639","openSauceDemo","Surefire suite","2026-06-09","passed","2026-06-09","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","94","verifySauceDemo","Surefire suite","2026-06-09","passed","2026-06-09","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
