"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","76","verifySauceDemo","Surefire suite","Sun Sep 07 03:33:03 UTC 2025","passed","Sun Sep 07 03:33:03 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","8389","openSauceDemo","Surefire suite","Sun Sep 07 03:32:54 UTC 2025","passed","Sun Sep 07 03:33:03 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
