"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5830","openSauceDemo","Surefire suite","Sun Aug 24 03:47:17 UTC 2025","passed","Sun Aug 24 03:47:23 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","92","verifySauceDemo","Surefire suite","Sun Aug 24 03:47:23 UTC 2025","passed","Sun Aug 24 03:47:23 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
