"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1532","openSauceDemo","Surefire suite","Tue May 06 03:38:31 GMT 2025","passed","Tue May 06 03:38:33 GMT 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","107","verifySauceDemo","Surefire suite","Tue May 06 03:38:33 GMT 2025","passed","Tue May 06 03:38:33 GMT 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
