"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","95","verifySauceDemo","Surefire suite","Fri Jul 04 03:49:46 GMT 2025","passed","Fri Jul 04 03:49:46 GMT 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","5317","openSauceDemo","Surefire suite","Fri Jul 04 03:49:40 GMT 2025","passed","Fri Jul 04 03:49:45 GMT 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
