"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","95","openSauceDemo","Surefire suite","Thu Oct 16 03:36:18 UTC 2025","passed","Thu Oct 16 03:36:18 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","8232","verifySauceDemo","Surefire suite","Thu Oct 16 03:36:09 UTC 2025","passed","Thu Oct 16 03:36:17 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
