"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","91","verifySauceDemo","Surefire suite","Sat May 02 05:36:59 UTC 2026","passed","Sat May 02 05:36:59 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","3309","openSauceDemo","Surefire suite","Sat May 02 05:36:55 UTC 2026","passed","Sat May 02 05:36:59 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
