"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4866","openSauceDemo","Surefire suite","Tue Apr 21 05:26:43 UTC 2026","passed","Tue Apr 21 05:26:48 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","98","verifySauceDemo","Surefire suite","Tue Apr 21 05:26:48 UTC 2026","passed","Tue Apr 21 05:26:48 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
