"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11588","verifySauceDemo","Surefire suite","Sun Nov 09 03:43:36 UTC 2025","passed","Sun Nov 09 03:43:48 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","97","openSauceDemo","Surefire suite","Sun Nov 09 03:43:48 UTC 2025","passed","Sun Nov 09 03:43:48 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
