"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","94","verifySauceDemo","Surefire suite","Tue Apr 28 06:07:00 UTC 2026","passed","Tue Apr 28 06:07:00 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","3588","openSauceDemo","Surefire suite","Tue Apr 28 06:06:56 UTC 2026","passed","Tue Apr 28 06:07:00 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
