"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1810","openSauceDemo","Surefire suite","Wed Feb 18 04:52:37 UTC 2026","passed","Wed Feb 18 04:52:38 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","93","verifySauceDemo","Surefire suite","Wed Feb 18 04:52:39 UTC 2026","passed","Wed Feb 18 04:52:39 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
