"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6274","verifySauceDemo","Surefire suite","Sun Feb 22 04:48:37 UTC 2026","passed","Sun Feb 22 04:48:43 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","96","openSauceDemo","Surefire suite","Sun Feb 22 04:48:43 UTC 2026","passed","Sun Feb 22 04:48:43 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
