"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","87","openSauceDemo","Surefire suite","Sat Jan 03 03:54:49 UTC 2026","passed","Sat Jan 03 03:54:49 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","7356","verifySauceDemo","Surefire suite","Sat Jan 03 03:54:42 UTC 2026","passed","Sat Jan 03 03:54:49 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
