"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","109","verifySauceDemo","Surefire suite","Thu Aug 21 03:39:49 UTC 2025","passed","Thu Aug 21 03:39:49 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","7924","openSauceDemo","Surefire suite","Thu Aug 21 03:39:41 UTC 2025","passed","Thu Aug 21 03:39:49 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
