"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11559","openSauceDemo","Surefire suite","Wed Mar 25 04:53:46 UTC 2026","passed","Wed Mar 25 04:53:57 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","82","verifySauceDemo","Surefire suite","Wed Mar 25 04:53:58 UTC 2026","passed","Wed Mar 25 04:53:58 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
