"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","92","openSauceDemo","Surefire suite","Tue Dec 16 03:57:10 UTC 2025","passed","Tue Dec 16 03:57:10 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","6057","verifySauceDemo","Surefire suite","Tue Dec 16 03:57:03 UTC 2025","passed","Tue Dec 16 03:57:10 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
