"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","84","verifySauceDemo","Surefire suite","2026-08-28","passed","2026-08-28","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","1462","openSauceDemo","Surefire suite","2026-08-28","passed","2026-08-28","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
