"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5741","verifySauceDemo","Surefire suite","Wed Feb 04 04:27:14 UTC 2026","passed","Wed Feb 04 04:27:20 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","104","openSauceDemo","Surefire suite","Wed Feb 04 04:27:20 UTC 2026","passed","Wed Feb 04 04:27:20 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
