"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","90","verifySauceDemo","Surefire suite","Wed Jul 09 03:53:31 GMT 2025","passed","Wed Jul 09 03:53:31 GMT 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","18282","openSauceDemo","Surefire suite","Wed Jul 09 03:53:12 GMT 2025","passed","Wed Jul 09 03:53:30 GMT 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
