"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","85","openSauceDemo","Surefire suite","Sat Nov 15 03:39:19 UTC 2025","passed","Sat Nov 15 03:39:19 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","6356","verifySauceDemo","Surefire suite","Sat Nov 15 03:39:12 UTC 2025","passed","Sat Nov 15 03:39:18 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
