"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7578","openSauceDemo","Surefire suite","Mon Mar 16 05:15:03 UTC 2026","passed","Mon Mar 16 05:15:10 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","114","verifySauceDemo","Surefire suite","Mon Mar 16 05:15:11 UTC 2026","passed","Mon Mar 16 05:15:11 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
