"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3532","openSauceDemo","Surefire suite","Sun Mar 29 05:10:44 UTC 2026","passed","Sun Mar 29 05:10:47 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","92","verifySauceDemo","Surefire suite","Sun Mar 29 05:10:48 UTC 2026","passed","Sun Mar 29 05:10:48 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
