"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","142","verifySauceDemo","Surefire suite","Thu May 15 03:41:15 GMT 2025","passed","Thu May 15 03:41:15 GMT 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","7688","openSauceDemo","Surefire suite","Thu May 15 03:41:07 GMT 2025","passed","Thu May 15 03:41:15 GMT 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
