"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","100","openSauceDemo","Surefire suite","Sun Jun 08 03:51:48 GMT 2025","passed","Sun Jun 08 03:51:48 GMT 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","5324","verifySauceDemo","Surefire suite","Sun Jun 08 03:51:42 GMT 2025","passed","Sun Jun 08 03:51:47 GMT 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
