"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10720","verifySauceDemo","Surefire suite","Sat Sep 27 03:27:19 UTC 2025","passed","Sat Sep 27 03:27:29 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","114","openSauceDemo","Surefire suite","Sat Sep 27 03:27:30 UTC 2025","passed","Sat Sep 27 03:27:30 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
