"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","112","openSauceDemo","Surefire suite","Tue Nov 18 03:44:32 UTC 2025","passed","Tue Nov 18 03:44:32 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","7242","verifySauceDemo","Surefire suite","Tue Nov 18 03:44:24 UTC 2025","passed","Tue Nov 18 03:44:32 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
