"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32261","openSauceDemo","Surefire suite","2026-07-25","passed","2026-07-25","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","124","verifySauceDemo","Surefire suite","2026-07-25","passed","2026-07-25","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
