"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8825","openSauceDemo","Surefire suite","Thu Mar 19 04:53:51 UTC 2026","passed","Thu Mar 19 04:54:00 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","88","verifySauceDemo","Surefire suite","Thu Mar 19 04:54:00 UTC 2026","passed","Thu Mar 19 04:54:00 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
