"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","115","openSauceDemo","Surefire suite","Wed Jul 16 03:57:51 GMT 2025","passed","Wed Jul 16 03:57:51 GMT 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","6014","verifySauceDemo","Surefire suite","Wed Jul 16 03:57:44 GMT 2025","passed","Wed Jul 16 03:57:50 GMT 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
