"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","107","verifySauceDemo","Surefire suite","Fri May 16 03:42:05 GMT 2025","passed","Fri May 16 03:42:05 GMT 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","6697","openSauceDemo","Surefire suite","Fri May 16 03:41:58 GMT 2025","passed","Fri May 16 03:42:05 GMT 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
