"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","91","openSauceDemo","Surefire suite","Fri Aug 01 04:13:13 GMT 2025","passed","Fri Aug 01 04:13:13 GMT 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","7156","verifySauceDemo","Surefire suite","Fri Aug 01 04:13:06 GMT 2025","passed","Fri Aug 01 04:13:13 GMT 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
