"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","104","openSauceDemo","Surefire suite","Mon Dec 08 03:55:06 UTC 2025","passed","Mon Dec 08 03:55:06 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","6807","verifySauceDemo","Surefire suite","Mon Dec 08 03:54:59 UTC 2025","passed","Mon Dec 08 03:55:06 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
