"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9386","openSauceDemo","Surefire suite","2026-05-30","passed","2026-05-30","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","124","verifySauceDemo","Surefire suite","2026-05-30","passed","2026-05-30","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
