"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","109","verifySauceDemo","Surefire suite","2026-06-12","passed","2026-06-12","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","8429","openSauceDemo","Surefire suite","2026-06-12","passed","2026-06-12","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
