"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6753","openSauceDemo","Surefire suite","Tue Jun 17 03:47:38 GMT 2025","passed","Tue Jun 17 03:47:45 GMT 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","102","verifySauceDemo","Surefire suite","Tue Jun 17 03:47:45 GMT 2025","passed","Tue Jun 17 03:47:45 GMT 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
