"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4759","openSauceDemo","Surefire suite","Fri Mar 27 05:06:58 UTC 2026","passed","Fri Mar 27 05:07:03 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","81","verifySauceDemo","Surefire suite","Fri Mar 27 05:07:03 UTC 2026","passed","Fri Mar 27 05:07:03 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
