"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","87","openSauceDemo","Surefire suite","Tue Oct 07 03:30:05 UTC 2025","passed","Tue Oct 07 03:30:05 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","8007","verifySauceDemo","Surefire suite","Tue Oct 07 03:29:56 UTC 2025","passed","Tue Oct 07 03:30:04 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
