"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","91","openSauceDemo","Surefire suite","Sun Nov 23 03:56:36 UTC 2025","passed","Sun Nov 23 03:56:37 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","5406","verifySauceDemo","Surefire suite","Sun Nov 23 03:56:31 UTC 2025","passed","Sun Nov 23 03:56:36 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
