"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","175","verifySauceDemo","Surefire suite","2026-09-16","passed","2026-09-16","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","8429","openSauceDemo","Surefire suite","2026-09-16","passed","2026-09-16","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
