"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","89","openSauceDemo","Surefire suite","Fri Dec 12 03:56:19 UTC 2025","passed","Fri Dec 12 03:56:19 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","8116","verifySauceDemo","Surefire suite","Fri Dec 12 03:56:11 UTC 2025","passed","Fri Dec 12 03:56:19 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
