"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","91","openSauceDemo","Surefire suite","Sat Jan 10 03:56:13 UTC 2026","passed","Sat Jan 10 03:56:13 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","6370","verifySauceDemo","Surefire suite","Sat Jan 10 03:56:07 UTC 2026","passed","Sat Jan 10 03:56:13 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
