"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12493","verifySauceDemo","Surefire suite","Sun May 18 03:44:10 GMT 2025","passed","Sun May 18 03:44:23 GMT 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","134","openSauceDemo","Surefire suite","Sun May 18 03:44:23 GMT 2025","passed","Sun May 18 03:44:23 GMT 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
