"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","93","openSauceDemo","Surefire suite","Thu Nov 20 03:43:22 UTC 2025","passed","Thu Nov 20 03:43:23 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","6887","verifySauceDemo","Surefire suite","Thu Nov 20 03:43:15 UTC 2025","passed","Thu Nov 20 03:43:22 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
