"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23076","openSauceDemo","Surefire suite","Mon Aug 25 03:47:14 UTC 2025","passed","Mon Aug 25 03:47:37 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","81","verifySauceDemo","Surefire suite","Mon Aug 25 03:47:38 UTC 2025","passed","Mon Aug 25 03:47:38 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
