"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102","verifySauceDemo","Surefire suite","Mon May 04 06:12:56 UTC 2026","passed","Mon May 04 06:12:57 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","1370","openSauceDemo","Surefire suite","Mon May 04 06:12:55 UTC 2026","passed","Mon May 04 06:12:56 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
