"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6232","verifySauceDemo","Surefire suite","Wed Dec 03 03:50:48 UTC 2025","passed","Wed Dec 03 03:50:55 UTC 2025","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
"","124","openSauceDemo","Surefire suite","Wed Dec 03 03:50:55 UTC 2025","passed","Wed Dec 03 03:50:55 UTC 2025","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
