"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9846","openSauceDemo","Surefire suite","Thu Apr 23 05:30:05 UTC 2026","passed","Thu Apr 23 05:30:15 UTC 2026","tests.SampleTest","Surefire test","tests.SampleTest","openSauceDemo"
"","119","verifySauceDemo","Surefire suite","Thu Apr 23 05:30:15 UTC 2026","passed","Thu Apr 23 05:30:15 UTC 2026","tests.SecondTest","Surefire test","tests.SecondTest","verifySauceDemo"
